CAD	TKE	EPS	INT		Crank	TKE	EPS	Intensty
				 	[CADaTDCF]	[m^2/s^2]	[m^2/s^3]	[m/s]
-65.33662823	14.72849443	3082.520798	3.050643992	 				
-65.23668314	14.73648224	3087.323227	3.051425239	 				
-65.13673806	14.74447006	3092.125657	3.052206486	 				
-65.03679297	14.75245787	3096.928086	3.052987733	 				
-64.93684789	14.76052019	3101.783292	3.053774569	 				
-64.8369028	14.7687418	3106.751323	3.05457335	 				
-64.73695772	14.7769634	3111.719353	3.055372131	 				
-64.63701263	14.785185	3116.687384	3.056170913	 				
-64.53706755	14.79340661	3121.655414	3.056969694	 				
-64.43712246	14.80161961	3126.643136	3.057768294	 				
-64.33717738	14.80979494	3131.717103	3.058566102	 				
-64.23723229	14.81797028	3136.791069	3.059363909	 				
-64.1372872	14.82614561	3141.865036	3.060161716	 				
-64.03734212	14.83432094	3146.939002	3.060959523	 				
-63.93739703	14.8427756	3154.486507	3.061968499	 				
-63.83745195	14.85139902	3163.52847	3.063105059	 				
-63.73750686	14.86002244	3172.570433	3.064241619	 				
-63.63756178	14.86864586	3181.612396	3.065378178	 				
-63.53761669	14.87726928	3190.65436	3.066514738	 				
-63.43767161	14.88590953	3199.491493	3.067629544	 				
-63.33772652	14.89474239	3205.98354	3.068495297	 				
-63.23778144	14.90357526	3212.475587	3.069361049	 				
-63.13783635	14.91240812	3218.967634	3.070226801	 				
-63.03789127	14.92124099	3225.459681	3.071092554	 				
-62.93794618	14.9300499	3232.025122	3.071952884	 				
-62.8380011	14.93883649	3238.658904	3.072808164	 				
-62.73805601	14.94762309	3245.292686	3.073663445	 				
-62.63811093	14.95640968	3251.926468	3.074518725	 				
-62.53816584	14.96519628	3258.56025	3.075374006	 				
-62.43822076	14.97399787	3265.191031	3.076230786	 				
-62.33827567	14.98282343	3271.81702	3.077089964	 				
-62.23833059	14.99164899	3278.443009	3.077949141	 				
-62.1383855	15.00047456	3285.068998	3.078808318	 				
-62.03844042	15.00930012	3291.694987	3.079667495	 				
-61.93849533	15.01822394	3298.33375	3.08053355	 				
-61.83855025	15.02743915	3305.010394	3.081420003	 				
-61.73860516	15.03665436	3311.687037	3.082306455	 				
-61.63866008	15.04586957	3318.363681	3.083192908	 				
-61.53871499	15.05508478	3325.040324	3.08407936	 				
-61.43876991	15.06427005	3331.710107	3.084963342	 				
-61.33882482	15.07323442	3338.329277	3.085829094	 				
-61.23887974	15.08219879	3344.948447	3.086694847	 				
-61.13893465	15.09116316	3351.567617	3.087560599	 				
-61.03898957	15.10012754	3358.186788	3.088426351	 				
-60.93904448	15.10958961	3364.943198	3.089330753	 				
-60.8390994	15.11944774	3371.808821	3.090265912	 				
-60.73915431	15.12930587	3378.674445	3.091201071	 				
-60.63920923	15.139164	3385.540068	3.092136229	 				
-60.53926414	15.14902213	3392.405691	3.093071388	 				
-60.43931906	15.15866547	3399.258097	3.093991676	 				
-60.33937397	15.16801706	3406.092548	3.094891767	 				
-60.23942889	15.17736864	3412.926999	3.095791857	 				
-60.1394838	15.18672023	3419.761451	3.096691947	 				
-60.03953871	15.19607182	3426.595902	3.097592037	 				
-59.93959363	15.20558794	3433.501843	3.09850461	 				
-59.83964854	15.21550452	3440.581774	3.099447561	 				
-59.73970346	15.2254211	3447.661704	3.100390513	 				
-59.63975837	15.23533768	3454.741635	3.101333465	 				
-59.53981329	15.24525426	3461.821565	3.102276417	 				
-59.4398682	15.25506166	3468.897947	3.103211306	 				
-59.33992312	15.26428905	3475.955473	3.104103359	 				
-59.23997803	15.27351644	3483.012998	3.104995413	 				
-59.14003295	15.28274382	3490.070524	3.105887467	 				
-59.04008786	15.29197121	3497.12805	3.106779521	 				
-58.94014278	15.30140031	3504.310379	3.107686812	 				
-58.84019769	15.31096621	3511.577341	3.108604436	 				
-58.74025261	15.3205321	3518.844304	3.109522061	 				
-58.64030752	15.33009799	3526.111266	3.110439685	 				
-58.54036244	15.33966389	3533.378228	3.11135731	 				
-58.44041735	15.34953653	3540.798564	3.112300196	 				
-58.34047227	15.35976483	3548.396728	3.113272371	 				
-58.24052718	15.36999312	3555.994893	3.114244547	 				
-58.1405821	15.38022142	3563.593057	3.115216722	 				
-58.04063701	15.39044972	3571.191221	3.116188897	 				
-57.94069193	15.40048499	3578.813193	3.117146274	 				
-57.84074684	15.41012881	3586.483442	3.118073639	 				
-57.74080176	15.41977264	3594.153692	3.119001005	 				
-57.64085667	15.42941646	3601.823941	3.119928371	 				
-57.54091159	15.43906029	3609.494191	3.120855737	 				
-57.4409665	15.44874258	3617.215216	3.121786564	 				
-57.34102142	15.45858123	3625.142635	3.122731464	 				
-57.24107633	15.46841987	3633.070053	3.123676364	 				
-57.14113125	15.47825852	3640.997471	3.124621264	 				
-57.04118616	15.48809717	3648.924889	3.125566164	 				
-56.94124108	15.49794602	3657.259509	3.12653631	 				
-56.84129599	15.50794254	3671.487956	3.127871861	 				
-56.74135091	15.51793906	3685.716404	3.129207412	 				
-56.64140582	15.52793558	3699.944851	3.130542963	 				
-56.54146074	15.5379321	3714.173298	3.131878514	 				
-56.44151565	15.54791215	3727.992757	3.133178568	 				
-56.34157057	15.55773131	3737.818499	3.134131991	 				
-56.24162548	15.56755048	3747.644241	3.135085415	 				
-56.1416804	15.57736965	3757.469982	3.136038838	 				
-56.04173531	15.58718881	3767.295724	3.136992262	 				
-55.94179023	15.59713198	3777.266777	3.137951498	 				
-55.84184514	15.60718493	3787.366491	3.13891588	 				
-55.74190005	15.61723789	3797.466205	3.139880263	 				
-55.64195497	15.62729085	3807.565919	3.140844645	 				
-55.54200988	15.6373438	3817.665633	3.141809027	 				
-55.4420648	15.6472341	3827.710352	3.142757919	 				
-55.34211971	15.65687792	3837.671741	3.143683336	 				
-55.24217463	15.66652175	3847.633129	3.144608753	 				
-55.14222954	15.67616557	3857.594517	3.145534171	 				
-55.04228446	15.68580939	3867.555906	3.146459588	 				
-54.94233937	15.69549964	3877.514199	3.147387585	 				
-54.84239429	15.70531881	3887.463898	3.148322743	 				
-54.7424492	15.71513797	3897.413597	3.149257902	 				
-54.64250412	15.72495714	3907.363296	3.150193061	 				
-54.54255903	15.73477631	3917.312994	3.15112822	 				
-54.44261395	15.74460415	3927.268605	3.152063475	 				
-54.34266886	15.75448907	3937.263114	3.152999364	 				
-54.24272378	15.76437399	3947.257622	3.153935253	 				
-54.14277869	15.77425891	3957.252131	3.154871143	 				
-54.04283361	15.78414383	3967.246639	3.155807032	 				
-53.94288852	15.79421318	3977.334336	3.156756927	 				
-53.84294344	15.804422	3987.492497	3.157717413	 				
-53.74299835	15.81463081	3997.650659	3.158677899	 				
-53.64305327	15.82483963	4007.80882	3.159638385	 				
-53.54310818	15.83504844	4017.966981	3.160598871	 				
-53.4431631	15.84513817	4028.158317	3.16155	 				
-53.34321801	15.85507423	4038.39246	3.162489055	 				
-53.24327293	15.86501029	4048.626603	3.16342811	 				
-53.14332784	15.87494635	4058.860746	3.164367165	 				
-53.04338276	15.88488242	4069.094888	3.16530622	 				
-52.94343767	15.89478888	4079.382299	3.166241725	 				
-52.84349259	15.90462753	4089.791784	3.16716909	 				
-52.7435475	15.91446618	4100.201269	3.168096456	 				
-52.64360242	15.92430483	4110.610754	3.169023822	 				
-52.54365733	15.93414348	4121.020239	3.169951187	 				
-52.44371225	15.94398546	4131.472028	3.170879219	 				
-52.34376716	15.95384359	4142.12894	3.171810481	 				
-52.24382208	15.96370172	4152.785853	3.172741744	 				
-52.14387699	15.97355985	4163.442765	3.173673006	 				
-52.04393191	15.98341798	4174.099678	3.174604268	 				
-51.94398682	15.99327714	4184.76669	3.175535623	 				
-51.84404174	16.00316206	4195.688321	3.176469321	 				
-51.74409665	16.01304698	4206.609952	3.177403018	 				
-51.64415157	16.0229319	4217.531582	3.178336716	 				
-51.54420648	16.03281682	4228.453213	3.179270413	 				
-51.44426139	16.04275386	4239.516741	3.180206659	 				
-51.34431631	16.05274837	4250.736697	3.181145714	 				
-51.24437122	16.06274288	4261.956653	3.182084769	 				
-51.14442614	16.07273739	4273.176609	3.183023825	 				
-51.04448105	16.08273189	4284.396565	3.18396288	 				
-50.94453597	16.09274644	4295.732071	3.184903939	 				
-50.84459088	16.1027994	4307.289074	3.185848839	 				
-50.7446458	16.11285235	4318.846076	3.186793739	 				
-50.64470071	16.12290531	4330.403079	3.187738638	 				
-50.54475563	16.13295826	4341.960082	3.188683538	 				
-50.44481054	16.1430271	4355.322116	3.189720257	 				
-50.34486546	16.1531557	4375.474098	3.191102366	 				
-50.24492037	16.16328429	4395.62608	3.192484476	 				
-50.14497529	16.17341289	4415.778062	3.193866585	 				
-50.0450302	16.18354148	4435.930044	3.195248695	 				
-49.94508512	16.19343952	4453.788324	3.196460166	 				
-49.84514003	16.20293183	4467.610193	3.197371352	 				
-49.74519495	16.21242414	4481.432061	3.198282537	 				
-49.64524986	16.22191645	4495.25393	3.199193723	 				
-49.54530478	16.23140876	4509.075799	3.200104909	 				
-49.44535969	16.24091474	4522.989379	3.201015695	 				
-49.34541461	16.25053664	4537.680868	3.201923091	 				
-49.24546952	16.26015855	4552.372357	3.202830487	 				
-49.14552444	16.26978045	4567.063846	3.203737883	 				
-49.04557935	16.27940236	4581.755336	3.20464528	 				
-48.94563427	16.28876114	4596.364448	3.205525437	 				
-48.84568918	16.29789842	4610.904217	3.206382666	 				
-48.7457441	16.3070357	4625.443986	3.207239895	 				
-48.64579901	16.31617298	4639.983756	3.208097123	 				
-48.54585393	16.32531026	4654.523525	3.208954352	 				
-48.44590884	16.33444753	4669.012156	3.209808385	 				
-48.34596376	16.34358481	4683.427237	3.210657821	 				
-48.24601867	16.35272209	4697.842319	3.211507257	 				
-48.14607359	16.36185937	4712.2574	3.212356692	 				
-48.0461285	16.37099665	4726.672482	3.213206128	 				
-47.94618342	16.38014474	4741.084322	3.214055024	 				
-47.84623833	16.38932098	4755.487714	3.214902511	 				
-47.74629325	16.39849723	4769.891106	3.215749999	 				
-47.64634816	16.40767347	4784.294498	3.216597486	 				
-47.54640308	16.41684972	4798.69789	3.217444974	 				
-47.44645799	16.42597247	4813.099312	3.218287113	 				
-47.3465129	16.43477855	4827.489066	3.219097583	 				
-47.24656782	16.44358463	4841.87882	3.219908054	 				
-47.14662273	16.45239071	4856.268575	3.220718525	 				
-47.04667765	16.46119678	4870.658329	3.221528996	 				
-46.94673256	16.46999908	4885.049304	3.22233914	 				
-46.84678748	16.47848126	4899.543533	3.223121605	 				
-46.74684239	16.48696344	4914.037762	3.223904069	 				
-46.64689731	16.49544562	4928.531991	3.224686534	 				
-46.54695222	16.5039278	4943.02622	3.225468999	 				
-46.44700714	16.51256422	4957.673046	3.226261418	 				
-46.34706205	16.52138978	4972.507	3.227066044	 				
-46.24711697	16.53021534	4987.340955	3.22787067	 				
-46.14717188	16.5390409	5002.17491	3.228675297	 				
-46.0472268	16.54786646	5017.008865	3.229479923	 				
-45.94728171	16.55650096	5031.89829	3.230268524	 				
-45.84733663	16.56472256	5046.907587	3.231022496	 				
-45.74739154	16.57294417	5061.916884	3.231776467	 				
-45.64744646	16.58116577	5076.926181	3.232530439	 				
-45.54750137	16.58938737	5091.935478	3.233284411	 				
-45.44755629	16.59767334	5107.033454	3.234043031	 				
-45.3476112	16.60624563	5122.525917	3.23482233	 				
-45.24766612	16.61481792	5138.018379	3.235601629	 				
-45.14772103	16.6233902	5153.510841	3.236380928	 				
-45.04777595	16.63196249	5169.003303	3.237160227	 				
-44.94783086	16.64050353	5184.506611	3.237937018	 				
-44.84788578	16.64845968	5200.212893	3.23866688	 				
-44.74794069	16.65641584	5215.919175	3.239396742	 				
-44.64799561	16.66437199	5231.625458	3.240126604	 				
-44.54805052	16.67232815	5247.33174	3.240856467	 				
-44.44810544	16.68030927	5263.256077	3.241585734	 				
-44.34816035	16.68831657	5279.408995	3.242314379	 				
-44.24821527	16.69632386	5295.561913	3.243043023	 				
-44.14827018	16.70433116	5311.714831	3.243771668	 				
-44.0483251	16.71233846	5327.867749	3.244500312	 				
-43.94838001	16.72027122	5348.320903	3.245398146	 				
-43.84843493	16.72806879	5376.573698	3.24660285	 				
-43.74848984	16.73586637	5404.826492	3.247807555	 				
-43.64854476	16.74366394	5433.079286	3.249012259	 				
-43.54859967	16.75146151	5461.332081	3.250216964	 				
-43.44865459	16.75888428	5485.100881	3.251142891	 				
-43.3487095	16.76594367	5504.522273	3.251798534	 				
-43.24876442	16.77300305	5523.943665	3.252454177	 				
-43.14881933	16.78006244	5543.365058	3.253109819	 				
-43.04887424	16.78712182	5562.78645	3.253765462	 				
-42.94892916	16.79418121	5582.207842	3.254421105	 				
-42.84898407	16.80080588	5602.400287	3.25502492	 				
-42.74903899	16.80740313	5622.641358	3.255625467	 				
-42.6490939	16.81400038	5642.88243	3.256226015	 				
-42.54914882	16.82059763	5663.123501	3.256826562	 				
-42.44920373	16.8270724	5683.302408	3.2574144	 				
-42.34925865	16.83334575	5703.379096	3.25798134	 				
-42.24931356	16.83961911	5723.455784	3.25854828	 				
-42.14936848	16.84589247	5743.532472	3.25911522	 				
-42.04942339	16.85216582	5763.60916	3.25968216	 				
-41.94947831	16.86654137	5795.453392	3.2608098	 				
-41.84953322	16.90583752	5863.492032	3.263662034	 				
-41.74958814	16.94513367	5931.530671	3.266514268	 				
-41.64964305	16.98442982	5999.569311	3.269366502	 				
-41.54969797	17.02372596	6067.60795	3.272218736	 				
-41.44975288	17.10659208	6401.911232	3.276842665	 				
-41.3498078	17.53306341	8836.053323	3.295438686	 				
-41.24986271	17.95953474	11270.19541	3.314034706	 				
-41.14991763	18.38600607	13704.33751	3.332630726	 				
-41.04997254	18.8124774	16138.4796	3.351226746	 				
-40.95002746	19.23894872	18572.62169	3.369822766	 				
-40.85008237	20.23414157	28985.09924	3.403253641	 				
-40.75013729	21.24111022	39562.77417	3.436991683	 				
-40.6501922	22.24807887	50140.44911	3.470729724	 				
-40.55024712	23.25504752	60718.12404	3.504467766	 				
-40.45030203	24.10910025	69303.45807	3.53490482	 				
-40.35035695	24.74954758	75105.72809	3.560730786	 				
-40.25041186	25.38999491	80907.99812	3.586556752	 				
-40.15046678	26.03044223	86710.26815	3.612382718	 				
-40.05052169	26.67088956	92512.53818	3.638208683	 				
-39.95057661	27.17969723	96018.87949	3.661156296	 				
-39.85063152	27.35726049	93747.98299	3.676861117	 				
-39.75068644	27.53482375	91477.08649	3.692565938	 				
-39.65074135	27.712387	89206.18998	3.70827076	 				
-39.55079627	27.88995026	86935.29348	3.723975581	 				
-39.45085118	28.03273029	84466.95736	3.738512496	 				
-39.3509061	27.9808095	80893.44325	3.746511999	 				
-39.25096101	27.92888871	77319.92913	3.754511503	 				
-39.15101593	27.87696792	73746.41502	3.762511006	 				
-39.05107084	27.82504713	70172.90091	3.770510509	 				
-38.95112576	27.77211833	66615.36411	3.778432168	 				
-38.85118067	27.66644471	63893.84874	3.782280568	 				
-38.75123558	27.56077109	61172.33337	3.786128968	 				
-38.6512905	27.45509747	58450.818	3.789977368	 				
-38.55134541	27.34942385	55729.30263	3.793825768	 				
-38.45140033	27.25239482	53270.45394	3.797424207	 				
-38.35145524	27.18087123	51586.59017	3.800285151	 				
-38.25151016	27.10934764	49902.72641	3.803146094	 				
-38.15156507	27.03782404	48218.86264	3.806007038	 				
-38.05161999	26.96630045	46534.99887	3.808867982	 				
-37.9516749	26.89757482	45074.14456	3.811241625	 				
-37.85172982	26.83207475	43870.38102	3.813053495	 				
-37.75178473	26.76657467	42666.61747	3.814865364	 				
-37.65183965	26.7010746	41462.85393	3.816677234	 				
-37.55189456	26.63557453	40259.09039	3.818489104	 				
-37.45194948	26.56903406	39079.23658	3.820383689	 				
-37.35200439	26.50039731	37947.55818	3.822444935	 				
-37.25205931	26.43176055	36815.87979	3.82450618	 				
-37.15211422	26.3631238	35684.2014	3.826567426	 				
-37.05216914	26.29448705	34552.523	3.828628672	 				
-36.95222405	26.22612926	33522.37854	3.830216459	 				
-36.85227897	26.15889525	32901.25783	3.829896946	 				
-36.75233388	26.09166123	32280.13712	3.829577434	 				
-36.6523888	26.02442722	31659.0164	3.829257921	 				
-36.55244371	25.95719321	31037.89569	3.828938409	 				
-36.45249863	25.89033366	30426.37335	3.828592516	 				
-36.35255354	25.82876904	29950.5724	3.827873613	 				
-36.25260846	25.76720443	29474.77145	3.82715471	 				
-36.15266337	25.70563982	28998.9705	3.826435807	 				
-36.05271829	25.6440752	28523.16955	3.825716903	 				
-35.9527732	25.58251059	28047.3686	3.824998	 				
-35.85282812	25.52575048	27663.04864	3.824050008	 				
-35.75288303	25.46933411	27285.27376	3.823085626	 				
-35.65293795	25.41291774	26907.49887	3.822121243	 				
-35.55299286	25.35650136	26529.72398	3.821156861	 				
-35.45304778	25.30079823	26177.63647	3.82007186	 				
-35.35310269	25.24630576	25869.151	3.81878212	 				
-35.25315761	25.19181328	25560.66552	3.817492381	 				
-35.15321252	25.1373208	25252.18005	3.816202641	 				
-35.05326744	25.08282833	24943.69458	3.814912901	 				
-34.95332235	25.02882716	24648.97048	3.813555027	 				
-34.85337727	24.97639983	24398.32846	3.811978895	 				
-34.75343218	24.92397249	24147.68645	3.810402763	 				
-34.6534871	24.87154516	23897.04444	3.808826631	 				
-34.55354201	24.81911783	23646.40243	3.807250499	 				
-34.45359692	24.76687476	23400.51649	3.805650617	 				
-34.35365184	24.71620085	23195.13226	3.803848488	 				
-34.25370675	24.66552693	22989.74803	3.80204636	 				
-34.15376167	24.61485302	22784.3638	3.800244231	 				
-34.05381658	24.56417911	22578.97958	3.798442102	 				
-33.9538715	24.5135052	22373.59535	3.796639973	 				
-33.85392641	24.46366238	22201.36237	3.794627349	 				
-33.75398133	24.41384326	22030.07491	3.792608722	 				
-33.65403624	24.36402414	21858.78744	3.790590094	 				
-33.55409116	24.31420502	21687.49998	3.788571466	 				
-33.45414607	24.2646264	21527.47584	3.786473904	 				
-33.35420099	24.21539419	21383.67571	3.784262644	 				
-33.2542559	24.16616198	21239.87558	3.782051383	 				
-33.15431082	24.11692977	21096.07545	3.779840122	 				
-33.05436573	24.06769756	20952.27532	3.777628862	 				
-32.95442065	24.01842759	20814.78262	3.775355552	 				
-32.85447556	23.969059	20693.7575	3.772920243	 				
-32.75453048	23.91969042	20572.73238	3.770484934	 				
-32.65458539	23.87032183	20451.70726	3.768049625	 				
-32.55464031	23.82095324	20330.68214	3.765614315	 				
-32.45469522	23.77155377	20212.2291	3.763149523	 				
-32.35475014	23.72197088	20109.04993	3.760509648	 				
-32.25480505	23.67238798	20005.87075	3.757869773	 				
-32.15485997	23.62280509	19902.69158	3.755229898	 				
-32.05491488	23.5732222	19799.5124	3.752590023	 				
-31.9549698	23.52363314	19696.48832	3.7499479	 				
-31.85502471	23.47350473	19607.02481	3.747109304	 				
-31.75507963	23.42337633	19517.5613	3.744270708	 				
-31.65513454	23.37324793	19428.09778	3.741432112	 				
-31.55518946	23.32311953	19338.63427	3.738593515	 				
-31.45524437	23.27299112	19249.17075	3.735754919	 				
-31.35529929	23.22247977	19175.06808	3.733519204	 				
-31.2553542	23.17191545	19103.09009	3.731366878	 				
-31.15540912	23.12135113	19031.11209	3.729214552	 				
-31.05546403	23.0707868	18959.1341	3.727062225	 				
-30.95551895	23.01988004	18891.19146	3.724566232	 				
-30.85557386	22.96823201	18831.98422	3.721326297	 				
-30.75562878	22.91658397	18772.77699	3.718086362	 				
-30.65568369	22.86493594	18713.56975	3.714846426	 				
-30.55573861	22.8132879	18654.36252	3.711606491	 				
-30.45579352	22.7613865	18596.10808	3.708324448	 				
-30.35584843	22.70835521	18542.10266	3.704854619	 				
-30.25590335	22.65532392	18488.09725	3.701384791	 				
-30.15595826	22.60229263	18434.09183	3.697914962	 				
-30.05601318	22.54926134	18380.08642	3.694445134	 				
-29.95606809	22.49618493	18326.06727	3.690965497	 				
-29.85612301	22.44225744	18271.7891	3.687300844	 				
-29.75617792	22.38832996	18217.51094	3.683636191	 				
-29.65623284	22.33440248	18163.23277	3.679971537	 				
-29.55628775	22.28047499	18108.9546	3.676306884	 				
-29.45634267	22.22654751	18054.67643	3.672642231	 				
-29.35639758	22.17218654	18000.08543	3.66884284	 				
-29.2564525	22.1177866	17945.46632	3.665031338	 				
-29.15650741	22.06338667	17890.84721	3.661219835	 				
-29.05656233	22.00898673	17836.2281	3.657408333	 				
-28.95661724	21.95450553	17781.66086	3.653554207	 				
-28.85667216	21.89987667	17727.18787	3.649622644	 				
-28.75672707	21.84524782	17672.71487	3.645691081	 				
-28.65678199	21.79061897	17618.24188	3.641759518	 				
-28.5568369	21.73599011	17563.76889	3.637827955	 				
-28.45689182	21.6813526	17509.43442	3.63387388	 				
-28.35694673	21.62668478	17455.58487	3.629841009	 				
-28.25700165	21.57201696	17401.73531	3.625808137	 				
-28.15705656	21.51734915	17347.88576	3.621775265	 				
-28.05711148	21.46268133	17294.0362	3.617742393	 				
-27.95716639	21.40804137	17240.30681	3.613702904	 				
-27.85722131	21.35368527	17187.80154	3.609595998	 				
-27.75727622	21.29932917	17135.29628	3.605489093	 				
-27.65733114	21.24497307	17082.79102	3.601382188	 				
-27.55738605	21.19061698	17030.28575	3.597275283	 				
-27.45744097	21.13626088	16977.78049	3.593168377	 				
-27.35749588	21.08240796	16926.69158	3.589019075	 				
-27.2575508	21.02857789	16875.66699	3.584867847	 				
-27.15760571	20.97474781	16824.64239	3.580716619	 				
-27.05766063	20.92091774	16773.61779	3.576565391	 				
-26.95771554	20.86728728	16723.1997	3.572397081	 				
-26.85777046	20.81396375	16673.71422	3.568202505	 				
-26.75782537	20.76064022	16624.22874	3.564007928	 				
-26.65788029	20.70731669	16574.74326	3.559813352	 				
-26.5579352	20.65399317	16525.25778	3.555618776	 				
-26.45799012	20.60082233	16476.20492	3.551414529	 				
-26.35804503	20.54808327	16428.37545	3.547182936	 				
-26.25809995	20.49534422	16380.54598	3.542951343	 				
-26.15815486	20.44260517	16332.71651	3.53871975	 				
-26.05820977	20.38986611	16284.88704	3.534488157	 				
-25.95826469	20.33719712	16237.25522	3.53025181	 				
-25.8583196	20.28500357	16190.96487	3.5259832	 				
-25.75837452	20.23281003	16144.67451	3.52171459	 				
-25.65842943	20.18061648	16098.38416	3.51744598	 				
-25.55848435	20.12842294	16052.0938	3.513177371	 				
-25.45853926	20.07622939	16005.80345	3.508908761	 				
-25.35859418	20.02477293	15961.16183	3.504713859	 				
-25.25864909	19.97331972	15916.52748	3.500519283	 				
-25.15870401	19.92186651	15871.89314	3.496324706	 				
-25.05875892	19.8704133	15827.25879	3.49213013	 				
-24.95881384	19.81896009	15782.62445	3.487935553	 				
-24.85886875	19.76763084	15757.62746	3.484143348	 				
-24.75892367	19.71632132	15735.75351	3.480415133	 				
-24.65897858	19.66501179	15713.87957	3.476686918	 				
-24.5590335	19.61370226	15692.00562	3.472958704	 				
-24.45908841	19.56245489	15666.19302	3.469025512	 				
-24.35914333	19.51135237	15631.2025	3.46461468	 				
-24.25919824	19.46024984	15596.21198	3.460203848	 				
-24.15925316	19.40914732	15561.22146	3.455793017	 				
-24.05930807	19.35804479	15526.23094	3.451382185	 				
-23.95936299	19.30700425	15491.12949	3.446960586	 				
-23.8594179	19.25627189	15455.47656	3.442485462	 				
-23.75947282	19.20553954	15419.82364	3.438010338	 				
-23.65952773	19.15480718	15384.17071	3.433535214	 				
-23.55958265	19.10407482	15348.51779	3.42906009	 				
-23.45963756	19.05336203	15312.81829	3.424583549	 				
-23.35969248	19.00319466	15275.82107	3.420067512	 				
-23.25974739	18.9530273	15238.82386	3.415551475	 				
-23.15980231	18.90285993	15201.82664	3.411035438	 				
-23.05985722	18.85269256	15164.82943	3.4065194	 				
-22.95991214	18.8025252	15127.83221	3.402003363	 				
-22.85996705	18.75300791	15090.16295	3.397472392	 				
-22.76002197	18.70356139	15052.42053	3.392939794	 				
-22.66007688	18.65411488	15014.67811	3.388407197	 				
-22.5601318	18.60466836	14976.93569	3.3838746	 				
-22.46018671	18.55546645	14939.01643	3.379339028	 				
-22.36024163	18.50674078	14900.75286	3.374797663	 				
-22.26029654	18.45801512	14862.48928	3.370256299	 				
-22.16035146	18.40928945	14824.2257	3.365714935	 				
-22.06040637	18.36056379	14785.96213	3.36117357	 				
-21.96046129	18.31202319	14747.69855	3.356633815	 				
-21.8605162	18.26419372	14709.43497	3.352100244	 				
-21.76057111	18.21636425	14671.1714	3.347566672	 				
-21.66062603	18.16853478	14632.90782	3.343033101	 				
-21.56068094	18.12070531	14594.64424	3.338499529	 				
-21.46073586	18.07294187	14556.38928	3.333966819	 				
-21.36079077	18.02600859	14518.2426	3.329444937	 				
-21.26084569	17.97907531	14480.09592	3.324923055	 				
-21.1609006	17.93214204	14441.94924	3.320401174	 				
-21.06095552	17.88520876	14403.80255	3.315879292	 				
-20.96101043	17.83827548	14365.65587	3.31135741	 				
-20.86106535	17.79217395	14327.76582	3.306852254	 				
-20.76112026	17.74612469	14289.89189	3.30234815	 				
-20.66117518	17.70007543	14252.01796	3.297844046	 				
-20.56123009	17.65402617	14214.14404	3.293339942	 				
-20.46128501	17.60829111	14176.37331	3.288841642	 				
-20.36133992	17.56307229	14138.77213	3.284352881	 				
-20.26139484	17.51785347	14101.17096	3.279864119	 				
-20.16144975	17.47263465	14063.56979	3.275375357	 				
-20.06150467	17.42741584	14025.96862	3.270886596	 				
-19.96155958	17.38241228	13988.45834	3.266403574	 				
-19.8616145	17.33807017	13951.22733	3.261938192	 				
-19.76166941	17.29372807	13913.99632	3.257472809	 				
-19.66172433	17.24938596	13876.76532	3.253007426	 				
-19.56177924	17.20504385	13839.53431	3.248542043	 				
-19.46183416	17.16080715	13802.34503	3.244079296	 				
-19.36188907	17.11740021	13765.4842	3.239637292	 				
-19.26194399	17.07399326	13728.62336	3.235195288	 				
-19.1619989	17.03058631	13691.76252	3.230753285	 				
-19.06205382	16.98717936	13654.90168	3.226311281	 				
-18.96210873	16.94377241	13618.04084	3.221869277	 				
-18.86216365	16.90082364	13597.61727	3.218049637	 				
-18.76221856	16.85788427	13577.53085	3.214242762	 				
-18.66227348	16.8149449	13557.44442	3.210435886	 				
-18.56232839	16.77200553	13537.35799	3.206629011	 				
-18.46238331	16.72906616	13517.27156	3.202822136	 				
-18.36243822	16.68601746	13485.60808	3.19842465	 				
-18.26249314	16.64294902	13451.8547	3.193920546	 				
-18.16254805	16.59988057	13418.10132	3.189416442	 				
-18.06260297	16.55681213	13384.34793	3.184912338	 				
-17.96265788	16.51383032	13350.90225	3.180399293	 				
-17.8627128	16.47106629	13318.23015	3.175863774	 				
-17.76276771	16.42830227	13285.55804	3.171328254	 				
-17.66282262	16.38553824	13252.88593	3.166792734	 				
-17.56287754	16.34277421	13220.21383	3.162257215	 				
-17.46293245	16.30006636	13187.3525	3.157716373	 				
-17.36298737	16.2576725	13153.43351	3.153145785	 				
-17.26304228	16.21527864	13119.51453	3.148575197	 				
-17.1630972	16.17288478	13085.59554	3.144004609	 				
-17.06315211	16.13049092	13051.67656	3.139434021	 				
-16.96320703	16.08810444	13017.72621	3.134862953	 				
-16.86326194	16.04610022	12982.15121	3.130267038	 				
-16.76331686	16.00409601	12946.57622	3.125671122	 				
-16.66337177	15.9620918	12911.00122	3.121075207	 				
-16.56342669	15.92008759	12875.42622	3.116479292	 				
-16.4634816	15.87808338	12839.85123	3.111883376	 				
-16.36353652	15.83649566	12803.01597	3.107279476	 				
-16.26359143	15.79496146	12766.01876	3.10267455	 				
-16.16364635	15.75342727	12729.02154	3.098069625	 				
-16.06370126	15.71189307	12692.02433	3.093464699	 				
-15.96375618	15.67052201	12654.57947	3.088857014	 				
-15.86381109	15.62949192	12616.199	3.084243565	 				
-15.76386601	15.58846183	12577.81853	3.079630115	 				
